# This file is generated by MACS version 2.1.1.20160309
# Command line: callpeak -t GSM1018048_sora_H3K4me3.bed -f BED --nomodel
# ARGUMENTS LIST:
# name = NA
# format = BED
# ChIP-seq file = ['GSM1018048_sora_H3K4me3.bed']
# control file = None
# effective genome size = 2.70e+09
# band width = 300
# model fold = [5, 50]
# qvalue cutoff = 5.00e-02
# Larger dataset will be scaled towards smaller dataset.
# Range for calculating regional lambda is: 10000 bps
# Broad region calling is off
# Paired-End mode is off

# tag size is determined as 150 bps
# total tags in treatment: 18115973
# tags after filtering in treatment: 18115972
# maximum duplicate tags at the same position in treatment = 1
# Redundant rate in treatment: 0.00
# d = 200
chr	start	end	length	abs_summit	pileup	-log10(pvalue)	fold_enrichment	-log10(qvalue)	name
chr22	44727861	44728287	427	44728028	53.00	44.50437	12.44240	41.84152	NA_peak_21754
chr22	44759355	44759588	234	44759437	11.00	7.68347	5.12399	5.53241	NA_peak_21755
chr22	44893369	44894138	770	44893669	82.00	55.71262	9.90454	52.87288	NA_peak_21756
chr22	44894328	44894802	475	44894572	86.00	59.50436	10.25943	56.59856	NA_peak_21757
chr22	45063936	45065267	1332	45064233	87.00	63.71922	11.22449	60.73389	NA_peak_21758
chr22	45072478	45073702	1225	45072935	43.00	29.28629	8.66142	26.82735	NA_peak_21759
chr22	45080943	45081173	231	45081100	14.00	10.74554	6.40499	8.53631	NA_peak_21760
chr22	45097683	45097932	250	45097815	29.00	15.06712	5.59701	12.79257	NA_peak_21761
chr22	45098119	45099172	1054	45098537	48.00	33.39259	9.17603	30.88119	NA_peak_21762
chr22	45148014	45149016	1003	45148297	75.00	63.55946	13.81818	60.57727	NA_peak_21763
chr22	45403799	45404513	715	45404193	64.00	22.94421	4.43383	20.56514	NA_peak_21764
chr22	45404781	45406702	1922	45406224	106.00	56.29137	7.26902	53.44181	NA_peak_21765
chr22	45468120	45468693	574	45468582	16.00	12.92898	7.25899	10.68499	NA_peak_21766
chr22	45501109	45501472	364	45501276	27.00	26.47001	11.95598	24.04670	NA_peak_21767
chr22	45558910	45561028	2119	45559486	138.00	70.48040	7.08461	67.35458	NA_peak_21768
chr22	45607706	45609093	1388	45608760	40.00	23.23665	6.92568	20.85402	NA_peak_21769
chr22	45635848	45636690	843	45636424	95.00	65.97984	10.48035	62.94946	NA_peak_21770
chr22	45636989	45637320	332	45637136	80.00	48.03267	8.26531	45.31707	NA_peak_21771
chr22	45641950	45642346	397	45642194	25.00	19.20460	8.44156	16.87352	NA_peak_21772
chr22	45664123	45665566	1444	45664886	131.00	94.79224	11.68142	91.01694	NA_peak_21773
chr22	45680482	45681055	574	45680655	48.00	49.93353	16.89655	47.18850	NA_peak_21774
chr22	45705217	45705602	386	45705473	80.00	41.62852	6.85279	39.00660	NA_peak_21775
chr22	45705773	45706619	847	45706045	148.00	111.25850	12.62712	106.88950	NA_peak_21776
chr22	45809296	45810125	830	45809711	101.00	93.34684	17.17172	89.61693	NA_peak_21777
chr22	45898101	45899439	1339	45898563	110.00	79.09409	11.30346	75.76477	NA_peak_21778
chr22	45973842	45974102	261	45974007	20.00	17.58159	8.96699	15.27173	NA_peak_21779
chr22	46000089	46001135	1047	46000439	21.00	11.96493	5.58376	9.73608	NA_peak_21780
chr22	46034574	46034959	386	46034738	12.00	8.67317	5.55099	6.50171	NA_peak_21781
chr22	46041450	46042002	553	46041906	11.00	7.68347	5.12399	5.53241	NA_peak_21782
chr22	46067284	46068987	1704	46068018	114.00	58.92351	7.07257	56.02812	NA_peak_21783
chr22	46084304	46084732	429	46084548	10.00	6.20286	4.36508	4.08910	NA_peak_21784
chr22	46127626	46127825	200	46127717	13.00	9.69456	5.97799	7.50379	NA_peak_21785
chr22	46173069	46173668	600	46173400	11.00	7.68347	5.12399	5.53241	NA_peak_21786
chr22	46184361	46184632	272	46184443	12.00	6.44773	4.19355	4.32918	NA_peak_21787
chr22	46330767	46331059	293	46330919	18.00	15.21100	8.11299	12.93361	NA_peak_21788
chr22	46365294	46365496	203	46365377	14.00	7.77075	4.62963	5.61818	NA_peak_21789
chr22	46370657	46371938	1282	46371817	83.00	22.88865	3.61446	20.51032	NA_peak_21790
chr22	46372328	46373071	744	46372506	135.00	59.29245	5.89255	56.39043	NA_peak_21791
chr22	46374681	46375404	724	46374971	103.00	36.18014	4.56140	33.63218	NA_peak_21792
chr22	46402519	46403110	592	46402912	18.00	14.35708	7.60000	12.09225	NA_peak_21793
chr22	46409552	46410417	866	46409811	117.00	94.77061	13.91510	90.99634	NA_peak_21794
chr22	46431171	46431628	458	46431473	107.00	70.50858	9.83607	67.38210	NA_peak_21795
chr22	46432016	46432757	742	46432209	116.00	79.99642	10.65574	76.64428	NA_peak_21796
chr22	46449090	46450830	1741	46449870	90.00	51.57717	7.88562	48.80617	NA_peak_21797
chr22	46465961	46466896	936	46466094	105.00	17.18090	2.56534	14.87684	NA_peak_21798
chr22	46468109	46469647	1539	46468376	107.00	19.75920	2.76356	17.42108	NA_peak_21799
chr22	46476227	46478338	2112	46476737	88.00	31.34104	4.55943	28.85605	NA_peak_21800
chr22	46518532	46518742	211	46518662	14.00	10.74554	6.40499	8.53631	NA_peak_21801
chr22	46545523	46546271	749	46545897	114.00	64.74747	8.00836	61.74182	NA_peak_21802
chr22	46546656	46547419	764	46546857	134.00	83.88763	9.34903	80.43250	NA_peak_21803
chr22	46645552	46647022	1471	46646018	140.00	96.56801	10.89645	92.73593	NA_peak_21804
chr22	46663382	46664573	1192	46664080	113.00	81.29272	11.35458	77.90692	NA_peak_21805
chr22	46692179	46693715	1537	46693045	99.00	64.94952	9.67118	61.93983	NA_peak_21806
chr22	46731149	46732567	1419	46732020	134.00	83.57415	9.29752	80.12756	NA_peak_21807
chr22	46773798	46774088	291	46773948	10.00	6.72795	4.69699	4.59850	NA_peak_21808
chr22	46775335	46775640	306	46775495	9.00	5.80944	4.26999	3.70347	NA_peak_21809
chr22	46924008	46924312	305	46924160	22.00	12.62585	5.72139	10.38745	NA_peak_21810
chr22	46928767	46929515	749	46929399	47.00	12.83468	3.36606	10.59326	NA_peak_21811
chr22	46933628	46935140	1513	46933851	99.00	44.43195	5.88235	41.77015	NA_peak_21812
chr22	46972380	46972723	344	46972579	50.00	25.05861	6.08592	22.65314	NA_peak_21813
chr22	46973107	46974029	923	46973581	81.00	54.57328	9.76191	51.75286	NA_peak_21814
chr22	47030984	47031201	218	47031129	12.00	8.67317	5.55099	6.50171	NA_peak_21815
chr22	47133199	47134942	1744	47133634	83.00	44.40330	7.13073	41.74188	NA_peak_21816
chr22	47157688	47159294	1607	47158747	153.00	87.27213	8.27957	83.72311	NA_peak_21817
chr22	47170008	47170275	268	47170179	12.00	8.67317	5.55099	6.50171	NA_peak_21818
chr22	47588618	47589075	458	47588796	18.00	15.21100	8.11299	12.93361	NA_peak_21819
chr22	47724513	47724882	370	47724695	15.00	11.82423	6.83199	9.59739	NA_peak_21820
chr22	47733094	47733575	482	47733290	31.00	31.14457	13.22314	28.66207	NA_peak_21821
chr22	47870203	47870583	381	47870250	9.00	5.80944	4.26999	3.70347	NA_peak_21822
chr22	48885450	48886885	1436	48886064	64.00	44.86297	9.90854	42.19499	NA_peak_21823
chr22	49764787	49765509	723	49765093	60.00	53.63808	14.25234	50.83342	NA_peak_21824
chr22	49875530	49876045	516	49875911	15.00	11.82423	6.83199	9.59739	NA_peak_21825
chr22	50025894	50026425	532	50026234	50.00	51.06052	16.66667	48.29766	NA_peak_21826
chr22	50063896	50064550	655	50063969	12.00	8.67317	5.55099	6.50171	NA_peak_21827
chr22	50219949	50221051	1103	50220530	100.00	62.18147	8.95390	59.22601	NA_peak_21828
chr22	50221615	50221942	328	50221772	80.00	43.19824	7.18085	40.55421	NA_peak_21829
chr22	50242143	50243226	1084	50242700	61.00	24.91199	5.01618	22.50829	NA_peak_21830
chr22	50246547	50247236	690	50247057	120.00	63.49150	7.32445	60.51067	NA_peak_21831
chr22	50247957	50248541	585	50248197	87.00	47.10313	7.28477	44.40167	NA_peak_21832
chr22	50311545	50312123	579	50311742	122.00	98.97352	14.04110	95.05935	NA_peak_21833
chr22	50312311	50312799	489	50312510	75.00	47.12344	8.71560	44.42166	NA_peak_21834
chr22	50322960	50323208	249	50323123	14.00	10.40875	6.19835	8.20677	NA_peak_21835
chr22	50328376	50330304	1929	50328849	93.00	49.62763	7.20859	46.88738	NA_peak_21836
chr22	50337666	50338650	985	50338428	127.00	97.78225	12.90323	93.90916	NA_peak_21837
chr22	50353445	50354004	560	50353687	97.00	36.67130	4.88048	34.11678	NA_peak_21838
chr22	50354555	50356097	1543	50355639	117.00	51.72789	5.87065	48.95445	NA_peak_21839
chr22	50364632	50364898	267	50364734	19.00	16.38577	8.53999	14.09208	NA_peak_21840
chr22	50422090	50422380	291	50422236	11.00	7.68347	5.12399	5.53241	NA_peak_21841
chr22	50431733	50431979	247	50431815	20.00	17.58159	8.96699	15.27173	NA_peak_21842
chr22	50437644	50438565	922	50437919	64.00	63.83236	17.47312	60.84478	NA_peak_21843
chr22	50468179	50468959	781	50468786	31.00	26.62870	10.66667	24.20337	NA_peak_21844
chr22	50496997	50497383	387	50497188	18.00	15.21100	8.11299	12.93361	NA_peak_21845
chr22	50608185	50608732	548	50608584	49.00	29.59400	7.62195	27.13128	NA_peak_21846
chr22	50609130	50609789	660	50609319	91.00	76.07119	14.06728	72.81667	NA_peak_21847
chr22	50624492	50625395	904	50624720	109.00	64.86652	8.50077	61.85848	NA_peak_21848
chr22	50628742	50629618	877	50629177	100.00	56.52356	7.84161	53.66993	NA_peak_21849
chr22	50638758	50639693	936	50639226	91.00	60.15283	9.66387	57.23522	NA_peak_21850
chr22	50639846	50640393	548	50639963	51.00	23.10369	5.45073	20.72266	NA_peak_21851
chr22	50682529	50684246	1718	50683731	140.00	81.56297	8.46339	78.16998	NA_peak_21852
chr22	50689183	50690008	826	50689638	44.00	37.14449	11.84211	34.58372	NA_peak_21853
chr22	50699019	50700424	1406	50699599	77.00	50.42506	9.28572	47.67231	NA_peak_21854
chr22	50708312	50709381	1070	50709057	68.00	48.22844	10.20710	45.50982	NA_peak_21855
chr22	50731421	50732650	1230	50731803	18.00	13.05987	6.83453	10.81408	NA_peak_21856
chr22	50744523	50746078	1556	50745380	132.00	70.86732	7.53114	67.73294	NA_peak_21857
chr22	50764901	50766311	1411	50765788	109.00	65.73336	8.66142	62.70790	NA_peak_21858
chr22	50769424	50769642	219	50769522	35.00	8.25810	2.88925	6.09715	NA_peak_21859
chr22	50780939	50782300	1362	50781507	88.00	57.06561	9.34874	54.20272	NA_peak_21860
chr22	50912580	50913352	773	50913161	93.00	66.11122	10.82949	63.07810	NA_peak_21861
chr22	50913569	50914035	467	50913729	90.00	62.67252	10.43578	59.70762	NA_peak_21862
chr22	50919628	50920899	1272	50920466	112.00	83.84580	12.09850	80.39169	NA_peak_21863
chr22	50936909	50937182	274	50937098	11.00	7.68347	5.12399	5.53241	NA_peak_21864
chr22	50945524	50946172	649	50945958	150.00	102.70763	10.84770	98.66264	NA_peak_21865
chr22	50946634	50947380	747	50946806	132.00	84.10339	9.58213	80.64268	NA_peak_21866
chr22	50963368	50965271	1904	50963897	132.00	63.50766	6.55172	60.52657	NA_peak_21867
chr22	50968730	50971000	2271	50969706	126.00	45.65369	4.77444	42.97393	NA_peak_21868
chr22	50977849	50978136	288	50978022	21.00	11.57826	5.39216	9.35657	NA_peak_21869
chr22	50982416	50983111	696	50982606	52.00	44.35701	12.67943	41.69629	NA_peak_21870
chr22	51001012	51002150	1139	51001700	84.00	64.08992	11.90476	61.09735	NA_peak_21871
chr22	51020504	51022150	1647	51021117	123.00	77.09027	9.28144	73.81069	NA_peak_21872
chr22	51038687	51039664	978	51038976	16.00	12.35458	6.91057	10.12009	NA_peak_21873
chr22	51058668	51059785	1118	51059169	64.00	51.82585	12.35742	49.05079	NA_peak_21874
chr22	51065945	51067182	1238	51066447	132.00	94.98035	11.58537	91.19922	NA_peak_21875
chr22	51112323	51112853	531	51112703	39.00	21.70671	6.53595	19.34337	NA_peak_21876
chr22	51113242	51114012	771	51113634	82.00	68.32217	13.69637	65.24308	NA_peak_21877
chr22	51135531	51136570	1040	51135783	84.00	73.93771	15.12456	70.73404	NA_peak_21878
chr22	51195318	51196010	693	51195554	75.00	71.78833	17.04036	68.63351	NA_peak_21879
chr22	51221552	51222779	1228	51221732	55.00	44.85766	12.01717	42.18975	NA_peak_21880
chr3	193411	193954	544	193667	24.00	17.63810	7.86164	15.32747	NA_peak_21881
chr3	215707	216075	369	215939	20.00	16.97881	8.60656	14.67737	NA_peak_21882
chr3	238166	240268	2103	239832	116.00	50.62545	5.78063	47.86961	NA_peak_21883
chr3	306128	306382	255	306289	12.00	8.67317	5.55099	6.50171	NA_peak_21884
chr3	306636	306878	243	306767	11.00	7.68347	5.12399	5.53241	NA_peak_21885
chr3	407197	407765	569	407575	17.00	13.85523	7.56302	11.59825	NA_peak_21886
chr3	440022	440736	715	440452	29.00	22.85655	9.25926	20.47856	NA_peak_21887
chr3	534215	534869	655	534521	19.00	16.04171	8.33333	13.75335	NA_peak_21888
chr3	569728	569927	200	569861	10.00	6.09452	4.29688	3.98287	NA_peak_21889
chr3	570259	570588	330	570397	12.00	7.84637	5.03876	5.69251	NA_peak_21890
chr3	625473	625723	251	625646	22.00	18.98588	9.20000	16.65751	NA_peak_21891
chr3	625988	626307	320	626148	25.00	22.51270	10.31746	20.13938	NA_peak_21892
chr3	708652	708875	224	708724	11.00	7.68347	5.12399	5.53241	NA_peak_21893
chr3	888918	889269	352	889086	14.00	10.74554	6.40499	8.53631	NA_peak_21894
chr3	954785	955112	328	954916	17.00	14.05834	7.68599	11.79753	NA_peak_21895
chr3	1098007	1098317	311	1098134	8.00	4.93132	3.84299	2.85145	NA_peak_21896
chr3	1167257	1167677	421	1167580	10.00	6.72795	4.69699	4.59850	NA_peak_21897
chr3	1410667	1410919	253	1410734	13.00	9.69456	5.97799	7.50379	NA_peak_21898
chr3	1519240	1519611	372	1519407	17.00	14.05834	7.68599	11.79753	NA_peak_21899
chr3	1642351	1642887	537	1642645	16.00	11.99338	6.69291	9.76407	NA_peak_21900
chr3	1656646	1657072	427	1656810	18.00	14.99578	7.98319	12.72224	NA_peak_21901
chr3	2139970	2140803	834	2140480	40.00	33.35706	11.26374	30.84612	NA_peak_21902
chr3	2198208	2198704	497	2198354	17.00	14.05834	7.68599	11.79753	NA_peak_21903
chr3	2401357	2401596	240	2401482	13.00	9.69456	5.97799	7.50379	NA_peak_21904
chr3	2735664	2735885	222	2735789	12.00	8.67317	5.55099	6.50171	NA_peak_21905
chr3	2984873	2985278	406	2985143	19.00	16.38577	8.53999	14.09208	NA_peak_21906
chr3	3151724	3151923	200	3151757	9.00	5.70279	4.20168	3.60626	NA_peak_21907
chr3	3168025	3169546	1522	3168844	175.00	110.18867	9.65971	105.86283	NA_peak_21908
chr3	3220505	3221720	1216	3221216	148.00	110.15736	12.41667	105.83273	NA_peak_21909
chr3	3840470	3841561	1092	3841375	30.00	23.55985	9.33735	21.17322	NA_peak_21910
chr3	4004581	4004795	215	4004600	9.00	5.80944	4.26999	3.70347	NA_peak_21911
chr3	4287619	4288119	501	4287792	16.00	12.92898	7.25899	10.68499	NA_peak_21912
chr3	4344802	4345898	1097	4345430	153.00	116.42828	12.94118	111.84084	NA_peak_21913
chr3	4508268	4509357	1090	4508770	164.00	131.76970	14.34783	126.46454	NA_peak_21914
chr3	4533984	4535678	1695	4534733	155.00	82.43395	7.53623	79.01787	NA_peak_21915
chr3	4626270	4626600	331	4626446	11.00	7.68347	5.12399	5.53241	NA_peak_21916
chr3	4792575	4792774	200	4792679	10.00	5.83706	4.13534	3.73049	NA_peak_21917
chr3	4792978	4793320	343	4793128	15.00	10.40038	5.97015	8.19859	NA_peak_21918
chr3	4909434	4910748	1315	4909963	77.00	52.40208	9.82368	49.61767	NA_peak_21919
chr3	4992449	4993184	736	4992997	18.00	14.15636	7.48032	11.89421	NA_peak_21920
chr3	5021221	5023611	2391	5021746	173.00	34.90561	3.00207	32.37454	NA_peak_21921
chr3	5067851	5068725	875	5068513	44.00	33.49844	10.18099	30.98565	NA_peak_21922
chr3	5163955	5165217	1263	5164211	181.00	124.62447	11.13831	119.66120	NA_peak_21923
chr3	5228693	5229123	431	5228937	128.00	51.26236	5.29992	48.49633	NA_peak_21924
chr3	5229350	5231021	1672	5229560	167.00	82.63335	6.90222	79.21201	NA_peak_21925
chr3	5292352	5293047	696	5292650	45.00	43.09772	14.46541	40.45514	NA_peak_21926
chr3	5364714	5365357	644	5364898	45.00	37.96259	11.91710	35.39084	NA_peak_21927
chr3	6108889	6109262	374	6109066	12.00	8.67317	5.55099	6.50171	NA_peak_21928
chr3	6532166	6532920	755	6532308	41.00	36.48583	12.50000	33.93393	NA_peak_21929
chr3	6811468	6812063	596	6811668	26.00	25.14983	11.52898	22.74308	NA_peak_21930
chr3	6992416	6992945	530	6992562	14.00	10.74554	6.40499	8.53631	NA_peak_21931
chr3	7247370	7248094	725	7247651	21.00	16.48031	8.02920	14.18536	NA_peak_21932
chr3	7546845	7547044	200	7546974	9.00	5.80944	4.26999	3.70347	NA_peak_21933
chr3	7672832	7673031	200	7672938	11.00	7.68347	5.12399	5.53241	NA_peak_21934
chr3	7763598	7763957	360	7763761	17.00	14.05834	7.68599	11.79753	NA_peak_21935
chr3	7847882	7848441	560	7848130	22.00	20.03262	9.82099	17.69062	NA_peak_21936
chr3	8485565	8486139	575	8485961	30.00	19.98502	7.56098	17.64397	NA_peak_21937
chr3	8486355	8486738	384	8486466	18.00	8.97818	4.61165	6.80174	NA_peak_21938
chr3	8542729	8543944	1216	8543173	134.00	90.53948	10.49767	86.89449	NA_peak_21939
chr3	8722133	8722390	258	8722228	11.00	7.68347	5.12399	5.53241	NA_peak_21940
chr3	8783258	8783702	445	8783284	8.00	4.93132	3.84299	2.85145	NA_peak_21941
chr3	8810541	8811552	1012	8811008	135.00	120.48739	16.95761	115.71833	NA_peak_21942
chr3	8973043	8973446	404	8973231	15.00	11.82423	6.83199	9.59739	NA_peak_21943
chr3	9004364	9005667	1304	9005016	158.00	108.47727	10.95041	104.21958	NA_peak_21944
chr3	9290632	9291699	1068	9291224	118.00	109.25145	17.76119	104.96444	NA_peak_21945
chr3	9344073	9344512	440	9344322	53.00	57.84748	19.01409	54.97104	NA_peak_21946
chr3	9404171	9405510	1340	9404913	158.00	101.19634	9.82695	97.20512	NA_peak_21947
chr3	9437439	9438356	918	9437882	168.00	47.71354	3.88149	45.00278	NA_peak_21948
chr3	9438528	9439172	645	9439015	172.00	49.24027	3.91226	46.50604	NA_peak_21949
chr3	9439445	9440900	1456	9439643	166.00	44.99112	3.73101	42.32118	NA_peak_21950
chr3	9464294	9464955	662	9464785	19.00	14.11247	7.19424	11.85093	NA_peak_21951
chr3	9542179	9542437	259	9542365	10.00	6.72795	4.69699	4.59850	NA_peak_21952
chr3	9690662	9691995	1334	9691485	156.00	112.56824	11.85801	108.14681	NA_peak_21953
chr3	9746134	9746988	855	9746590	101.00	85.33051	14.61318	81.83611	NA_peak_21954
chr3	9772456	9773000	545	9772831	138.00	62.75468	6.14500	59.78824	NA_peak_21955
chr3	9773164	9774351	1188	9773643	178.00	97.44237	7.91335	93.58100	NA_peak_21956
chr3	9791131	9792694	1564	9791394	152.00	96.23162	9.62264	92.41064	NA_peak_21957
chr3	9811195	9812127	933	9811807	73.00	59.28923	12.80277	56.38736	NA_peak_21958
chr3	9833667	9835590	1924	9834955	170.00	84.78326	6.97959	81.30407	NA_peak_21959
chr3	9851342	9852345	1004	9851892	97.00	67.65977	10.58315	64.59468	NA_peak_21960
chr3	9884876	9886158	1283	9885505	154.00	107.68103	11.24819	103.45560	NA_peak_21961
chr3	9904638	9904837	200	9904703	11.00	7.68347	5.12399	5.53241	NA_peak_21962
chr3	9920293	9920515	223	9920416	10.00	6.72795	4.69699	4.59850	NA_peak_21963
chr3	9931913	9933201	1289	9932479	171.00	120.43514	11.49733	115.66814	NA_peak_21964
chr3	9958244	9959375	1132	9959013	90.00	68.94698	12.13333	65.85453	NA_peak_21965
chr3	9974585	9976267	1683	9975653	157.00	90.24361	8.38641	86.60785	NA_peak_21966
chr3	9987752	9989620	1869	9988068	144.00	76.98109	7.54423	73.70427	NA_peak_21967
chr3	9993780	9994237	458	9994083	27.00	11.05204	4.30769	8.83829	NA_peak_21968
chr3	10027866	10029405	1540	10028365	165.00	105.96145	9.90454	101.80023	NA_peak_21969
chr3	10050483	10050936	454	10050706	94.00	54.00616	7.95645	51.19528	NA_peak_21970
chr3	10052231	10053215	985	10052686	135.00	95.67483	11.33333	91.87141	NA_peak_21971
chr3	10067354	10068772	1419	10067929	158.00	94.52637	8.88268	90.75956	NA_peak_21972
chr3	10156940	10158265	1326	10157651	168.00	114.06449	10.81946	109.58003	NA_peak_21973
chr3	10183118	10184823	1706	10183649	153.00	92.95675	9.05882	89.23938	NA_peak_21974
chr3	10206263	10208163	1901	10206766	165.00	91.18803	7.97310	87.52407	NA_peak_21975
chr3	10233660	10233869	210	10233763	14.00	10.74554	6.40499	8.53631	NA_peak_21976
chr3	10289792	10291400	1609	10290623	132.00	74.73464	8.09002	71.51204	NA_peak_21977
chr3	10361803	10363296	1494	10362628	188.00	117.08942	9.55511	112.47343	NA_peak_21978
chr3	10547062	10547605	544	10547305	26.00	25.14983	11.52898	22.74308	NA_peak_21979
chr3	10749418	10749673	256	10749544	21.00	18.79750	9.39399	16.47151	NA_peak_21980
chr3	10780348	10780796	449	10780636	64.00	68.86565	19.93865	65.77509	NA_peak_21981
chr3	11033821	11034822	1002	11034061	32.00	26.20480	10.12270	23.78489	NA_peak_21982
chr3	11102414	11103034	621	11102770	62.00	61.08181	16.93548	58.14727	NA_peak_21983
chr3	11138097	11138932	836	11138604	47.00	44.36657	14.37126	41.70570	NA_peak_21984
chr3	11178507	11179786	1280	11179107	124.00	100.34554	14.01345	96.38384	NA_peak_21985
chr3	11195774	11196102	329	11195947	55.00	19.27294	4.25532	16.94095	NA_peak_21986
chr3	11196269	11197298	1030	11196564	132.00	87.20238	10.12177	83.65553	NA_peak_21987
chr3	11227615	11227826	212	11227710	10.00	6.72795	4.69699	4.59850	NA_peak_21988
chr3	11266843	11268107	1265	11267510	76.00	57.40210	11.49254	54.53340	NA_peak_21989
chr3	11313652	11314939	1288	11314299	177.00	124.72502	11.54345	119.75722	NA_peak_21990
chr3	11330565	11331357	793	11331131	20.00	16.08402	8.07692	13.79500	NA_peak_21991
chr3	11610030	11610584	555	11610306	26.00	22.39723	9.92647	20.02527	NA_peak_21992
chr3	11641813	11642057	245	11641926	13.00	8.59495	5.30303	6.42798	NA_peak_21993
chr3	11642287	11642633	347	11642558	16.00	11.32890	6.29630	9.11100	NA_peak_21994
chr3	11683379	11685529	2151	11684284	125.00	58.28679	6.28116	55.40271	NA_peak_21995
chr3	11759925	11760950	1026	11760543	144.00	60.18954	5.59846	57.27133	NA_peak_21996
chr3	11761134	11762369	1236	11761524	131.00	50.51173	5.10046	47.75762	NA_peak_21997
chr3	11887469	11888749	1281	11888239	165.00	120.20412	12.11679	115.44747	NA_peak_21998
chr3	12045425	12046144	720	12045988	48.00	38.18770	11.13636	35.61300	NA_peak_21999
chr3	12199709	12200665	957	12200398	32.00	24.64864	9.32203	22.24824	NA_peak_22000
chr3	12328927	12329284	358	12329134	105.00	36.75522	4.55326	34.19958	NA_peak_22001
chr3	12329447	12330754	1308	12329664	157.00	76.90781	6.78694	73.63284	NA_peak_22002
