Chr	Start	Stop	NFR_Length	Chr_Length
2	701320	701387	67	813167
2	701835	701923	88	813167
2	702192	702413	221	813167
2	704125	704198	73	813167
2	704305	704501	196	813167
2	704584	704670	86	813167
2	704763	704814	51	813167
2	706316	706374	58	813167
2	706483	706566	83	813167
2	706643	706701	58	813167
2	706806	706975	169	813167
2	707208	707317	109	813167
2	707402	707463	61	813167
2	707587	707679	92	813167
2	707777	707848	71	813167
2	708054	708152	98	813167
2	710582	710637	55	813167
2	710735	710807	72	813167
2	711077	711134	57	813167
2	711230	711289	59	813167
2	711391	711549	158	813167
2	711662	711716	54	813167
2	711806	711868	62	813167
2	711973	712035	62	813167
2	712801	712939	138	813167
2	713538	713620	82	813167
2	714512	714686	174	813167
2	714756	714855	99	813167
2	716229	716290	61	813167
2	716557	716733	176	813167
2	717988	718052	64	813167
2	718141	718383	242	813167
2	718482	718582	100	813167
2	718838	718928	90	813167
2	719026	719111	85	813167
2	719384	719451	67	813167
2	719571	719623	52	813167
2	720617	720731	114	813167
2	720830	720900	70	813167
2	720999	721071	72	813167
2	721206	721332	126	813167
2	721426	721490	64	813167
2	722406	722577	171	813167
2	722691	722758	67	813167
2	722869	722925	56	813167
2	723048	723206	158	813167
2	723635	723704	69	813167
2	723782	723833	51	813167
2	723943	724013	70	813167
2	724107	724162	55	813167
2	724274	724421	147	813167
2	724526	724581	55	813167
2	724678	724780	102	813167
2	724842	724910	68	813167
2	726267	726326	59	813167
2	726761	726842	81	813167
2	727103	727249	146	813167
2	727352	727417	65	813167
2	727665	727726	61	813167
2	727988	728040	52	813167
2	728141	728327	186	813167
2	728680	728849	169	813167
2	728945	728997	52	813167
2	729112	729183	71	813167
2	729288	729367	79	813167
2	729470	729545	75	813167
2	730024	730078	54	813167
2	730165	730326	161	813167
2	730421	730483	62	813167
2	730622	730681	59	813167
2	730794	730849	55	813167
2	731264	731324	60	813167
2	732495	732589	94	813167
2	732882	732952	70	813167
2	733849	733905	56	813167
2	733977	734037	60	813167
2	734654	734790	136	813167
2	735566	735671	105	813167
2	736080	736222	142	813167
2	736650	736706	56	813167
2	737838	737924	86	813167
2	738036	738091	55	813167
2	738209	738260	51	813167
2	738371	738502	131	813167
2	738635	738691	56	813167
2	739639	739797	158	813167
2	739917	739979	62	813167
2	741104	741281	177	813167
2	741676	741846	170	813167
2	741951	742025	74	813167
2	742110	742167	57	813167
2	742575	742754	179	813167
2	743036	743092	56	813167
2	744272	744332	60	813167
2	744430	744572	142	813167
2	744673	744816	143	813167
2	746115	746236	121	813167
2	746832	746894	62	813167
2	747012	747078	66	813167
2	747336	747392	56	813167
2	747467	747540	73	813167
2	747662	747716	54	813167
2	747826	747955	129	813167
2	748050	748103	53	813167
2	749066	749134	68	813167
2	749223	749275	52	813167
2	749393	749542	149	813167
2	749655	749706	51	813167
2	749802	749875	73	813167
2	750132	750204	72	813167
2	750949	751026	77	813167
2	751252	751359	107	813167
2	753448	753532	84	813167
2	753616	753680	64	813167
2	755897	755960	63	813167
2	756549	756612	63	813167
2	756870	756950	80	813167
2	757052	757110	58	813167
2	757226	757365	139	813167
2	757443	757556	113	813167
2	760149	760259	110	813167
2	760909	761219	310	813167
2	761478	761529	51	813167
2	762673	762727	54	813167
2	763552	763673	121	813167
2	764080	764138	58	813167
2	764247	764323	76	813167
2	764567	764644	77	813167
2	764763	764887	124	813167
2	766654	766721	67	813167
2	766972	767060	88	813167
2	767132	767206	74	813167
2	767495	767548	53	813167
2	767663	767794	131	813167
2	768046	768186	140	813167
2	768297	768355	58	813167
2	768467	768521	54	813167
2	768652	768726	74	813167
2	770422	770495	73	813167
2	770565	770850	285	813167
2	770951	771009	58	813167
2	771448	771506	58	813167
2	771926	771981	55	813167
2	772766	772822	56	813167
2	773294	773356	62	813167
2	773622	773830	208	813167
2	773840	773915	75	813167
2	773993	774076	83	813167
2	774182	774241	59	813167
2	774361	774415	54	813167
2	774481	774676	195	813167
2	776311	776494	183	813167
2	776788	776850	62	813167
2	777908	777995	87	813167
2	778370	778433	63	813167
2	779500	779665	165	813167
2	780733	780796	63	813167
2	781899	781951	52	813167
2	782398	782573	175	813167
2	782831	782886	55	813167
2	783606	783700	94	813167
2	784286	784399	113	813167
2	784649	784806	157	813167
2	784914	785022	108	813167
2	785125	785210	85	813167
2	785291	785414	123	813167
2	785692	785764	72	813167
2	785840	785939	99	813167
2	786328	786413	85	813167
2	786519	786631	112	813167
2	786687	786765	78	813167
2	786878	787049	171	813167
2	787473	787530	57	813167
2	787752	787815	63	813167
2	788247	788302	55	813167
2	788406	788461	55	813167
2	788570	788639	69	813167
2	788735	788878	143	813167
2	789006	789116	110	813167
2	791775	791836	61	813167
2	791920	791985	65	813167
2	792090	792373	283	813167
2	792422	792528	106	813167
2	792627	792786	159	813167
2	796366	796420	54	813167
2	796528	796686	158	813167
2	797081	797136	55	813167
2	798437	798498	61	813167
2	798583	798664	81	813167
2	798753	798820	67	813167
2	798918	799045	127	813167
2	799054	799204	150	813167
2	799269	799359	90	813167
2	799591	799660	69	813167
2	799767	799846	79	813167
2	799909	799996	87	813167
2	800076	800157	81	813167
2	800281	800439	158	813167
2	800693	800775	82	813167
2	801034	801097	63	813167
2	801704	801765	61	813167
2	801907	801957	50	813167
2	802032	802111	79	813167
2	802216	802351	135	813167
2	802398	802507	109	813167
2	804421	804485	64	813167
2	804567	804632	65	813167
2	804745	804805	60	813167
2	804910	805102	192	813167
2	805209	805290	81	813167
2	807155	807344	189	813167
2	807446	807503	57	813167
2	808306	808369	63	813167
2	809711	809938	227	813167
2	811494	811623	129	813167
2	812334	812494	160	813167
2	812601	812733	132	813167
2	813026	813131	105	813167
5	13	170	157	576857
5	6149	6337	188	576857
5	6370	6496	126	576857
5	6593	6678	85	576857
5	7675	7791	116	576857
5	7902	7993	91	576857
5	8054	8115	61	576857
5	8254	8321	67	576857
5	8399	8496	97	576857
5	8781	8853	72	576857
5	8959	9030	71	576857
5	9458	9512	54	576857
5	9591	9660	69	576857
5	9780	9930	150	576857
5	10170	10244	74	576857
5	10353	10416	63	576857
5	11166	11255	89	576857
5	11441	11545	104	576857
5	11697	11754	57	576857
5	11873	11987	114	576857
5	12042	12160	118	576857
5	12273	12351	78	576857
5	12433	12489	56	576857
5	12789	12839	50	576857
5	12943	13117	174	576857
5	13198	13251	53	576857
5	13343	13610	267	576857
5	13687	13797	110	576857
5	13879	13940	61	576857
5	14014	14077	63	576857
5	14200	14259	59	576857
5	14495	14570	75	576857
5	14642	14746	104	576857
5	15029	15236	207	576857
5	15329	15408	79	576857
5	15675	15737	62	576857
5	15993	16171	178	576857
5	16215	16296	81	576857
5	16310	16365	55	576857
5	16703	16759	56	576857
5	18332	18387	55	576857
5	18698	18751	53	576857
5	18935	19109	174	576857
5	19217	19277	60	576857
5	19374	19451	77	576857
5	19542	19607	65	576857
5	21072	21140	68	576857
5	21237	21384	147	576857
5	21479	21554	75	576857
5	21662	21721	59	576857
5	23706	23772	66	576857
5	24376	24473	97	576857
5	25298	25350	52	576857
5	25476	25558	82	576857
5	25825	25893	68	576857
5	25983	26102	119	576857
5	26518	26672	154	576857
5	27287	27451	164	576857
5	29526	29635	109	576857
5	30289	30351	62	576857
5	30448	30506	58	576857
5	30623	30686	63	576857
5	30942	31011	69	576857
5	31113	31191	78	576857
5	31277	31447	170	576857
5	33517	33590	73	576857
5	33684	34012	328	576857
5	34111	34168	57	576857
5	34282	34370	88	576857
5	34472	34554	82	576857
5	34632	34720	88	576857
5	34975	35044	69	576857
5	35919	35976	57	576857
5	36243	36337	94	576857
5	36458	36547	89	576857
5	39171	39221	50	576857
5	39665	40034	369	576857
5	42030	42100	70	576857
5	42133	42415	282	576857
5	42696	42751	55	576857
5	43094	43223	129	576857
5	44852	44903	51	576857
5	45015	45161	146	576857
5	46024	46197	173	576857
5	46598	46655	57	576857
5	46928	47090	162	576857
5	47368	47424	56	576857
5	47513	47585	72	576857
5	47855	47907	52	576857
5	48432	48520	88	576857
5	51296	51352	56	576857
5	51622	51834	212	576857
5	51981	52038	57	576857
5	52131	52199	68	576857
5	53259	53541	282	576857
5	53654	53871	217	576857
5	53931	54001	70	576857
5	54285	54339	54	576857
5	55524	55589	65	576857
5	56182	56325	143	576857
5	56401	56500	99	576857
5	56967	57023	56	576857
5	57471	57529	58	576857
5	58137	58323	186	576857
5	58440	58492	52	576857
5	59271	59535	264	576857
5	59638	59695	57	576857
5	60744	60813	69	576857
5	60918	61087	169	576857
5	61206	61264	58	576857
5	61752	61901	149	576857
5	61968	62080	112	576857
5	62514	62589	75	576857
5	62868	62935	67	576857
5	63041	63115	74	576857
5	63222	63291	69	576857
5	64107	64159	52	576857
5	65032	65087	55	576857
5	65190	65315	125	576857
5	65324	65375	51	576857
5	65807	65867	60	576857
5	66330	66395	65	576857
5	66492	66563	71	576857
5	66691	66746	55	576857
5	66835	66928	93	576857
5	66931	67052	121	576857
5	67118	67184	66	576857
5	68925	69140	215	576857
5	69226	69283	57	576857
5	69302	69431	129	576857
5	69443	69735	292	576857
5	70251	70439	188	576857
5	70703	70755	52	576857
5	71499	71557	58	576857
5	73391	73638	247	576857
5	73716	73774	58	576857
5	74041	74106	65	576857
5	75448	75548	100	576857
5	75632	75760	128	576857
5	75866	75959	93	576857
5	77631	77990	359	576857
5	79502	79680	178	576857
5	79850	79900	50	576857
5	80006	80068	62	576857
5	80176	80251	75	576857
5	80275	80420	145	576857
5	82601	82670	69	576857
5	82771	83007	236	576857
5	84689	84926	237	576857
5	85001	85254	253	576857
5	85294	85484	190	576857
5	85486	85616	130	576857
5	86297	86454	157	576857
5	86674	86853	179	576857
5	89882	89988	106	576857
5	90007	90206	199	576857
5	90306	90380	74	576857
5	90800	90851	51	576857
5	94004	94192	188	576857
5	94455	94526	71	576857
5	94598	94676	78	576857
5	95444	95496	52	576857
5	96569	96620	51	576857
5	96874	96948	74	576857
5	97391	97448	57	576857
5	97897	98073	176	576857
5	98318	98391	73	576857
5	98492	98590	98	576857
5	98663	98714	51	576857
5	99154	99224	70	576857
5	99319	99381	62	576857
5	99475	99638	163	576857
5	100199	100348	149	576857
5	100367	100686	319	576857
5	101376	101485	109	576857
5	101558	101833	275	576857
5	101915	101983	68	576857
5	102285	102347	62	576857
5	102425	102475	50	576857
5	102598	102677	79	576857
5	105363	105423	60	576857
5	105673	105731	58	576857
5	106171	106368	197	576857
5	106762	106815	53	576857
5	106930	107128	198	576857
5	107239	107293	54	576857
5	107409	107467	58	576857
5	108208	108310	102	576857
5	108726	108779	53	576857
5	109634	109701	67	576857
5	110128	110190	62	576857
5	110600	110758	158	576857
5	111119	111325	206	576857
5	111433	111485	52	576857
5	111590	111641	51	576857
5	111750	111803	53	576857
5	112389	112439	50	576857
5	115576	115634	58	576857
5	115731	115788	57	576857
5	115835	115938	103	576857
5	117051	117157	106	576857
5	117460	117595	135	576857
5	117625	117743	118	576857
5	117803	118044	241	576857
5	118149	118208	59	576857
5	118315	118407	92	576857
5	118504	118574	70	576857
5	119883	119938	55	576857
5	120068	120119	51	576857
5	120359	120534	175	576857
5	120641	120705	64	576857
5	120812	120871	59	576857
5	120999	121057	58	576857
5	121146	121234	88	576857
5	121298	121448	150	576857
5	121563	121622	59	576857
5	121729	121781	52	576857
5	122684	122744	60	576857
5	122929	122983	54	576857
5	123016	123264	248	576857
5	123324	123639	315	576857
5	124618	124752	134	576857
5	126062	126136	74	576857
5	126240	126296	56	576857
5	126396	126568	172	576857
5	126992	127055	63	576857
5	127325	127377	52	576857
5	128358	128582	224	576857
5	128674	128737	63	576857
5	129169	129231	62	576857
5	130638	130724	86	576857
5	130834	130886	52	576857
5	130956	131085	129	576857
5	131457	131647	190	576857
5	131717	131814	97	576857
5	131918	131984	66	576857
5	132083	132155	72	576857
5	132257	132341	84	576857
5	132833	132930	97	576857
5	133056	133114	58	576857
5	133914	133965	51	576857
5	135303	135489	186	576857
5	135538	135609	71	576857
5	136060	136125	65	576857
5	136318	136370	52	576857
5	136414	136486	72	576857
5	136815	136872	57	576857
5	136997	137087	90	576857
5	137367	137441	74	576857
5	137517	137624	107	576857
5	137720	137792	72	576857
5	137873	137947	74	576857
5	138049	138136	87	576857
5	138562	138624	62	576857
5	138668	138920	252	576857
5	139759	139856	97	576857
5	140042	140112	70	576857
5	140348	140664	316	576857
5	140689	140811	122	576857
5	140845	141692	847	576857
5	143882	143935	53	576857
5	144040	144263	223	576857
5	144351	144416	65	576857
5	145441	145496	55	576857
5	145590	145789	199	576857
5	145857	145934	77	576857
5	146621	146672	51	576857
5	146780	146918	138	576857
5	147009	147071	62	576857
5	147163	147230	67	576857
5	147317	147384	67	576857
5	147502	147585	83	576857
5	147651	147711	60	576857
5	147812	147887	75	576857
5	147984	148169	185	576857
5	148250	148326	76	576857
5	148567	148656	89	576857
5	149250	149306	56	576857
5	149588	149641	53	576857
5	150062	150246	184	576857
5	150361	150414	53	576857
5	150533	150584	51	576857
5	150693	150749	56	576857
5	150856	150916	60	576857
5	151014	151174	160	576857
5	151360	151418	58	576857
5	151555	151637	82	576857
5	151904	152003	99	576857
5	152112	152207	95	576857
5	152568	152622	54	576857
5	152661	152914	253	576857
5	152951	153042	91	576857
5	153059	153433	374	576857
5	153501	153560	59	576857
5	153821	153876	55	576857
5	154153	154221	68	576857
5	155998	156112	114	576857
5	156134	156270	136	576857
5	156339	156446	107	576857
5	156503	156765	262	576857
5	157353	157408	55	576857
5	157654	157736	82	576857
5	158980	159054	74	576857
5	159159	159306	147	576857
5	159462	159525	63	576857
5	160308	160488	180	576857
5	161042	161113	71	576857
5	162464	162712	248	576857
5	164318	164488	170	576857
5	164590	164641	51	576857
5	164763	164823	60	576857
5	164904	164968	64	576857
5	165071	165133	62	576857
5	165262	165330	68	576857
5	165398	165463	65	576857
5	165918	165974	56	576857
5	166080	166135	55	576857
5	166576	166646	70	576857
5	166744	166802	58	576857
5	166904	167064	160	576857
5	167611	167822	211	576857
5	167904	167971	67	576857
5	168447	168511	64	576857
5	168930	169003	73	576857
5	171537	171601	64	576857
5	171884	172054	170	576857
5	172165	172232	67	576857
5	172490	172587	97	576857
5	172639	172752	113	576857
5	172845	172898	53	576857
5	173037	173094	57	576857
5	173198	173250	52	576857
5	173356	173455	99	576857
5	173707	173841	134	576857
5	173962	174031	69	576857
5	174294	174383	89	576857
5	174673	174974	301	576857
5	176114	176214	100	576857
5	176511	176564	53	576857
5	176666	176735	69	576857
5	176852	176904	52	576857
5	176991	177062	71	576857
5	177166	177224	58	576857
5	177592	177775	183	576857
5	177869	177931	62	576857
5	178456	178526	70	576857
5	178597	178772	175	576857
5	178890	178949	59	576857
5	179543	179612	69	576857
5	180172	180231	59	576857
5	182241	182327	86	576857
5	182398	182569	171	576857
5	182657	182715	58	576857
5	182835	182896	61	576857
5	183168	183235	67	576857
5	183627	183712	85	576857
5	184289	184465	176	576857
5	184561	184637	76	576857
5	184721	184783	62	576857
5	185205	185260	55	576857
5	186329	186396	67	576857
5	186960	187112	152	576857
5	187377	187453	76	576857
5	187569	187656	87	576857
5	187767	187824	57	576857
5	188092	188237	145	576857
5	188365	188415	50	576857
5	188520	188582	62	576857
5	188856	188916	60	576857
5	189384	189467	83	576857
5	191389	191459	70	576857
5	191544	191621	77	576857
5	191726	191802	76	576857
5	191865	192020	155	576857
5	192115	192186	71	576857
5	192236	192288	52	576857
5	192667	192847	180	576857
5	194227	194310	83	576857
5	194584	194808	224	576857
5	194926	195040	114	576857
5	195363	195416	53	576857
5	196546	196642	96	576857
5	196710	196938	228	576857
5	198099	198175	76	576857
5	198487	198585	98	576857
5	198687	198783	96	576857
5	198879	198929	50	576857
5	199035	199102	67	576857
5	200553	200639	86	576857
5	200876	201041	165	576857
5	201928	202134	206	576857
5	202213	202263	50	576857
5	202744	202837	93	576857
5	202944	203026	82	576857
5	203116	203174	58	576857
5	204673	204754	81	576857
5	204856	204911	55	576857
5	205039	205200	161	576857
5	206095	206165	70	576857
5	207051	207139	88	576857
5	207254	207315	61	576857
5	207408	207551	143	576857
5	208543	208714	171	576857
5	208843	208934	91	576857
5	209018	209093	75	576857
5	210006	210059	53	576857
5	210327	210487	160	576857
5	211467	211519	52	576857
5	212024	212336	312	576857
5	212435	212537	102	576857
5	213238	213435	197	576857
5	214456	214518	62	576857
5	214617	214678	61	576857
5	214791	214977	186	576857
5	215087	215145	58	576857
5	215267	215319	52	576857
5	219268	219333	65	576857
5	221354	221438	84	576857
5	221539	221822	283	576857
5	221907	221957	50	576857
5	222246	222618	372	576857
5	223066	223236	170	576857
5	223275	223341	66	576857
5	225278	225423	145	576857
5	225427	225555	128	576857
5	225599	225755	156	576857
5	225866	225942	76	576857
5	226054	226111	57	576857
5	226222	226283	61	576857
5	226983	227039	56	576857
5	227145	227234	89	576857
5	227293	227391	98	576857
5	227922	228001	79	576857
